geoid,0,1,2
14000US36059520502,10.0,2.0,9.0
14000US36119013201,9.0,10.0,7.0
14000US36103158401,10.0,2.0,9.0
14000US36103158323,10.0,2.0,9.0
14000US34003036200,1.0,1.0,1.0
14000US34027041500,1.0,1.0,1.0
14000US34029723100,1.0,1.0,1.0
14000US34029715902,1.0,1.0,1.0
14000US34023009000,1.0,1.0,1.0
14000US36071013900,9.0,10.0,7.0
14000US36071001100,9.0,10.0,7.0
14000US42103950302,10.0,2.0,9.0
14000US34025805300,1.0,1.0,1.0
14000US36047014100,2.0,2.0,2.0
14000US36005013000,9.0,10.0,7.0
14000US34013020800,1.0,1.0,1.0
14000US34031124800,2.0,2.0,2.0
14000US36005041900,13.0,15.0,14.0
14000US36119007100,2.0,2.0,2.0
14000US36061015700,2.0,2.0,2.0
14000US36061020102,2.0,2.0,2.0
14000US34025807004,1.0,1.0,1.0
14000US36059410600,10.0,11.0,11.0
14000US34003017100,41.0,6.0,17.0
14000US36005027402,9.0,10.0,7.0
14000US34029715000,1.0,1.0,1.0
14000US36047119800,15.0,17.0,11.0
14000US36059409600,10.0,2.0,9.0
14000US36061017900,2.0,2.0,2.0
14000US36103190708,2.0,2.0,2.0
14000US36103146002,10.0,2.0,9.0
14000US36061018800,26.0,10.0,7.0
14000US34037374500,1.0,1.0,1.0
14000US34037374700,1.0,1.0,1.0
14000US36081071702,2.0,2.0,2.0
14000US36071012200,9.0,10.0,7.0
14000US34003037100,1.0,1.0,1.0
14000US34023006104,1.0,1.0,1.0
14000US36047038300,22.0,28.0,21.0
14000US34029717501,1.0,1.0,1.0
14000US36005022702,1.0,1.0,1.0
14000US36005004600,26.0,8.0,7.0
14000US36047121000,1.0,1.0,1.0
14000US36119005701,9.0,10.0,7.0
14000US34017017000,1.0,1.0,1.0
14000US36061021400,10.0,2.0,9.0
14000US34003021200,1.0,1.0,1.0
14000US34023003800,1.0,1.0,1.0
14000US36061011000,32.0,4.0,18.0
14000US34023007910,6.0,6.0,8.0
14000US34003023200,1.0,1.0,1.0
14000US34003023602,1.0,1.0,1.0
14000US34025801800,1.0,1.0,1.0
14000US36103147502,10.0,2.0,9.0
14000US36059413600,10.0,2.0,9.0
14000US34023002605,1.0,1.0,1.0
14000US36085000900,6.0,6.0,8.0
14000US36081071303,38.0,37.0,35.0
14000US34003026100,1.0,1.0,1.0
14000US36059410900,42.0,11.0,9.0
14000US36103158605,10.0,2.0,9.0
14000US36027170000,9.0,10.0,7.0
14000US36061006800,28.0,25.0,42.0
14000US34029724000,1.0,1.0,1.0
14000US36059303000,10.0,11.0,9.0
14000US36061007200,24.0,37.0,9.0
14000US36061011401,2.0,13.0,2.0
14000US36047013600,2.0,2.0,2.0
14000US36081051200,41.0,39.0,33.0
14000US36103158306,10.0,2.0,9.0
14000US34035052601,1.0,1.0,1.0
14000US36061002400,45.0,16.0,5.0
14000US34003002300,8.0,36.0,36.0
14000US36059405200,1.0,1.0,1.0
14000US34031236602,1.0,1.0,1.0
14000US36081120100,10.0,2.0,9.0
14000US36047078600,2.0,23.0,2.0
14000US34029713202,1.0,1.0,1.0
14000US34013021702,1.0,1.0,1.0
14000US36059304002,10.0,2.0,9.0
14000US36119005901,9.0,10.0,7.0
14000US36103135005,10.0,2.0,9.0
14000US34013021801,1.0,1.0,1.0
14000US34029729000,1.0,1.0,1.0
14000US34025811304,1.0,1.0,1.0
14000US34035054100,1.0,1.0,1.0
14000US36081008300,2.0,2.0,2.0
14000US36061009800,44.0,15.0,37.0
14000US34013007501,1.0,1.0,1.0
14000US36079011200,9.0,10.0,7.0
14000US36085022800,6.0,6.0,8.0
14000US36103146703,10.0,2.0,9.0
14000US36005026300,10.0,23.0,9.0
14000US36119011300,9.0,10.0,7.0
14000US34025802700,1.0,1.0,1.0
14000US36047041600,22.0,40.0,21.0
14000US36081026500,42.0,11.0,10.0
14000US36081024500,42.0,11.0,10.0
14000US36059407700,10.0,2.0,9.0
14000US36103169800,10.0,2.0,9.0
14000US36061014801,42.0,11.0,10.0
14000US36047064800,6.0,6.0,8.0
14000US36081084000,1.0,1.0,1.0
14000US34025812200,1.0,1.0,1.0
14000US34027045200,1.0,1.0,1.0
14000US36005021601,2.0,2.0,24.0
14000US36119008902,9.0,10.0,7.0
14000US36059521601,10.0,2.0,9.0
14000US36081040300,47.0,43.0,43.0
14000US36005022500,6.0,6.0,8.0
14000US34037371100,1.0,1.0,1.0
14000US36005020100,10.0,10.0,9.0
14000US36071001300,9.0,10.0,7.0
14000US34003021500,8.0,21.0,36.0
14000US34027042800,1.0,1.0,1.0
14000US34031133701,1.0,1.0,1.0
14000US36047020100,2.0,2.0,2.0
14000US36005007300,6.0,6.0,8.0
14000US34013023200,1.0,1.0,1.0
14000US36027050103,9.0,10.0,7.0
14000US34039034300,1.0,1.0,1.0
14000US34023007909,1.0,1.0,1.0
14000US36103124002,10.0,2.0,9.0
14000US36061021500,19.0,4.0,15.0
14000US34031216701,2.0,1.0,2.0
14000US34031256803,1.0,1.0,1.0
14000US36103158803,10.0,2.0,9.0
14000US36087011902,9.0,10.0,2.0
14000US34039033300,1.0,1.0,1.0
14000US36081125700,10.0,11.0,10.0
14000US36047034100,2.0,2.0,2.0
14000US34023001414,1.0,1.0,1.0
14000US34029735101,1.0,1.0,1.0
14000US34013012100,1.0,1.0,1.0
14000US36061011402,38.0,37.0,35.0
14000US34035052201,1.0,1.0,1.0
14000US36103145903,10.0,2.0,9.0
14000US36071013400,9.0,10.0,7.0
14000US36071013202,9.0,10.0,7.0
14000US34027044101,1.0,1.0,1.0
14000US34023000901,1.0,1.0,1.0
14000US36103158606,10.0,2.0,9.0
14000US36047006600,6.0,6.0,8.0
14000US36005005002,10.0,2.0,9.0
14000US34027040803,1.0,1.0,1.0
14000US34017013500,20.0,8.0,38.0
14000US36119009100,9.0,10.0,7.0
14000US36081009500,15.0,42.0,6.0
14000US36059405700,42.0,12.0,11.0
14000US36103146706,10.0,2.0,9.0
14000US34025801100,1.0,1.0,1.0
14000US36059414202,10.0,2.0,9.0
14000US36103145603,10.0,2.0,9.0
14000US36059412600,10.0,11.0,9.0
14000US36059408500,21.0,25.0,16.0
14000US34025803700,2.0,2.0,2.0
14000US36047051602,38.0,28.0,10.0
14000US36081026000,43.0,33.0,23.0
14000US36081086300,50.0,46.0,46.0
14000US36061006900,2.0,2.0,2.0
14000US36047003000,2.0,4.0,2.0
14000US34035052002,1.0,1.0,1.0
14000US36081028700,4.0,33.0,26.0
14000US36081118700,44.0,7.0,37.0
14000US36103201003,2.0,2.0,2.0
14000US36103146800,10.0,2.0,9.0
14000US36059408800,35.0,17.0,30.0
14000US36103135003,10.0,2.0,9.0
14000US36103112206,10.0,2.0,9.0
14000US36119014607,9.0,10.0,7.0
14000US36047014000,6.0,6.0,8.0
14000US36027190301,9.0,10.0,7.0
14000US36005029500,10.0,2.0,9.0
14000US36061003002,10.0,11.0,9.0
14000US34039036400,1.0,1.0,23.0
14000US34027045402,1.0,1.0,1.0
14000US36047017000,6.0,6.0,8.0
14000US36085002700,6.0,6.0,8.0
14000US34013002500,1.0,1.0,1.0
14000US34039036100,1.0,1.0,1.0
14000US36085006700,6.0,6.0,8.0
14000US36085003900,6.0,6.0,8.0
14000US36047077000,10.0,5.0,9.0
14000US36061017200,7.0,42.0,6.0
14000US36047042900,28.0,25.0,45.0
14000US36061017100,2.0,9.0,2.0
14000US36071014101,9.0,10.0,7.0
14000US36119008301,9.0,10.0,7.0
14000US36119010701,9.0,10.0,7.0
14000US36059517802,29.0,27.0,8.0
14000US34013007600,1.0,1.0,1.0
14000US36103159602,10.0,2.0,9.0
14000US36071010500,9.0,10.0,7.0
14000US34023006203,1.0,1.0,1.0
14000US34025803100,1.0,1.0,1.0
14000US34025802800,1.0,1.0,1.0
14000US36103111803,23.0,4.0,3.0
14000US36081008100,1.0,1.0,1.0
14000US36081115700,10.0,44.0,9.0
14000US36081009700,2.0,2.0,2.0
14000US34023001200,1.0,1.0,1.0
14000US36081014000,10.0,2.0,9.0
14000US34003004002,1.0,1.0,1.0
14000US36081051300,10.0,12.0,9.0
14000US34031175802,1.0,1.0,1.0
14000US34003058200,1.0,1.0,1.0
14000US34023008602,2.0,2.0,2.0
14000US36005007100,20.0,43.0,7.0
14000US36103146402,10.0,2.0,9.0
14000US36081011900,2.0,2.0,2.0
14000US36085027302,6.0,6.0,8.0
14000US36047058900,2.0,2.0,2.0
14000US36047018400,6.0,6.0,8.0
14000US36027080202,9.0,10.0,7.0
14000US36119985000,2.0,2.0,2.0
14000US36047026700,2.0,2.0,2.0
14000US34025811502,1.0,1.0,1.0
14000US42103950801,10.0,33.0,20.0
14000US36085027705,6.0,6.0,8.0
14000US36119009500,9.0,10.0,7.0
14000US36047006500,2.0,2.0,2.0
14000US36103111506,10.0,2.0,9.0
14000US36119011000,9.0,10.0,7.0
14000US34023004300,1.0,1.0,1.0
14000US36081015500,9.0,10.0,7.0
14000US36047008400,19.0,18.0,15.0
14000US36047120800,1.0,42.0,1.0
14000US36059406001,17.0,20.0,17.0
14000US34013021602,1.0,1.0,1.0
14000US36047035400,6.0,6.0,8.0
14000US36047061600,6.0,6.0,8.0
14000US36081112300,10.0,12.0,9.0
14000US34031180900,1.0,1.0,1.0
14000US36079011600,9.0,10.0,7.0
14000US36047031900,2.0,2.0,2.0
14000US36047090600,42.0,47.0,47.0
14000US34013012500,1.0,1.0,1.0
14000US34039030701,1.0,1.0,1.0
14000US36119002105,9.0,10.0,7.0
14000US36119009800,9.0,10.0,7.0
14000US36081005700,2.0,2.0,2.0
14000US36103135205,10.0,2.0,9.0
14000US36005020502,12.0,6.0,11.0
14000US36059519200,10.0,2.0,9.0
14000US36071012100,9.0,10.0,7.0
14000US36005024300,9.0,10.0,7.0
14000US34003016000,1.0,1.0,2.0
14000US36047017900,10.0,2.0,9.0
14000US36047088600,1.0,1.0,1.0
14000US34039032600,1.0,1.0,1.0
14000US36119012102,9.0,10.0,7.0
14000US36103134904,10.0,2.0,9.0
14000US36087011102,9.0,10.0,2.0
14000US36047123700,2.0,2.0,2.0
14000US36081060800,9.0,10.0,7.0
14000US34027041706,1.0,1.0,1.0
14000US36081054900,3.0,30.0,28.0
14000US34013013500,1.0,1.0,1.0
14000US36047026600,21.0,17.0,16.0
14000US36047043900,6.0,17.0,16.0
14000US36119013600,9.0,10.0,7.0
14000US34013007100,1.0,1.0,1.0
14000US36047041700,49.0,30.0,39.0
14000US34025807600,1.0,1.0,1.0
14000US36061020600,45.0,16.0,32.0
14000US36047097400,10.0,2.0,9.0
14000US34017018100,1.0,1.0,1.0
14000US36047007200,1.0,1.0,1.0
14000US36103124402,10.0,2.0,9.0
14000US36047035500,9.0,10.0,7.0
14000US36059404700,10.0,11.0,9.0
14000US36081017800,13.0,13.0,14.0
14000US36085015100,6.0,6.0,8.0
14000US34029711400,1.0,1.0,1.0
14000US36059410500,10.0,11.0,10.0
14000US34027046103,1.0,1.0,1.0
14000US36103135104,1.0,1.0,1.0
14000US36047021300,2.0,2.0,2.0
14000US36061024900,13.0,23.0,14.0
14000US36103135101,10.0,29.0,9.0
14000US36047049200,2.0,2.0,2.0
14000US36059300600,2.0,2.0,2.0
14000US36081138501,24.0,31.0,37.0
14000US34013011400,1.0,1.0,1.0
14000US36027180001,9.0,10.0,7.0
14000US36081079900,13.0,23.0,14.0
14000US36081030902,6.0,30.0,39.0
14000US36103123900,10.0,2.0,9.0
14000US36103124500,10.0,2.0,9.0
14000US34031181300,1.0,1.0,1.0
14000US36103147602,10.0,2.0,9.0
14000US36081092800,6.0,6.0,8.0
14000US34039032901,1.0,1.0,1.0
14000US36061023501,36.0,31.0,24.0
14000US36081022001,5.0,5.0,4.0
14000US34013009700,1.0,1.0,1.0
14000US34027041704,1.0,1.0,1.0
14000US36103158112,10.0,2.0,9.0
14000US36005025500,9.0,3.0,7.0
14000US34031181200,1.0,30.0,28.0
14000US36081013600,28.0,25.0,42.0
14000US34031180700,1.0,1.0,1.0
14000US34023008900,1.0,1.0,1.0
14000US36027220901,9.0,10.0,7.0
14000US36081049600,10.0,12.0,9.0
14000US36081077905,2.0,2.0,2.0
14000US36061024700,6.0,15.0,29.0
14000US34029713000,1.0,1.0,1.0
14000US36047013200,2.0,2.0,2.0
14000US36061020901,13.0,15.0,33.0
14000US34003041301,1.0,1.0,1.0
14000US36119001502,9.0,10.0,7.0
14000US36103159103,10.0,2.0,9.0
14000US36061019800,2.0,2.0,2.0
14000US34027040200,1.0,1.0,1.0
14000US34003017300,41.0,27.0,26.0
14000US36103170001,10.0,2.0,9.0
14000US36047043500,1.0,6.0,26.0
14000US36081018300,10.0,12.0,9.0
14000US36047014200,2.0,6.0,2.0
14000US36059406802,34.0,32.0,10.0
14000US36059406701,34.0,32.0,10.0
14000US36103158321,10.0,2.0,9.0
14000US36103135401,10.0,2.0,9.0
14000US34013013100,1.0,1.0,1.0
14000US36081147100,10.0,11.0,10.0
14000US36047022000,12.0,39.0,11.0
14000US34031182200,1.0,1.0,1.0
14000US36005015700,13.0,15.0,14.0
14000US36119005800,9.0,10.0,7.0
14000US36079010600,9.0,10.0,7.0
14000US34029722001,1.0,1.0,1.0
14000US34023003102,1.0,1.0,1.0
14000US36103147803,10.0,2.0,9.0
14000US36059518204,10.0,2.0,9.0
14000US36119001102,9.0,10.0,7.0
14000US36119000500,9.0,10.0,7.0
14000US34031125000,1.0,1.0,1.0
14000US36119010600,2.0,8.0,27.0
14000US36081041500,17.0,16.0,17.0
14000US34003052100,1.0,1.0,1.0
14000US34035053602,1.0,1.0,1.0
14000US36103159412,10.0,2.0,9.0
14000US34003032201,1.0,1.0,1.0
14000US36047035700,1.0,1.0,1.0
14000US34027041702,1.0,1.0,1.0
14000US36061001600,30.0,26.0,43.0
14000US34029723400,1.0,1.0,1.0
14000US36103111100,10.0,2.0,9.0
14000US36081015600,10.0,2.0,9.0
14000US34013013800,1.0,1.0,1.0
14000US36005046202,2.0,3.0,7.0
14000US36081033401,22.0,21.0,18.0
14000US36005033201,9.0,10.0,7.0
14000US36081080900,21.0,20.0,20.0
14000US36119006200,9.0,10.0,7.0
14000US36081113900,10.0,11.0,9.0
14000US34029722600,1.0,1.0,1.0
14000US34027044502,1.0,1.0,1.0
14000US34013006400,1.0,1.0,1.0
14000US36119001401,9.0,10.0,7.0
14000US36103158405,10.0,2.0,9.0
14000US34017013300,1.0,1.0,1.0
14000US34017016400,1.0,1.0,1.0
14000US36103146902,10.0,2.0,9.0
14000US36081076901,6.0,32.0,16.0
14000US34023006103,1.0,1.0,1.0
14000US34023006204,1.0,1.0,1.0
14000US36059405400,42.0,11.0,11.0
14000US34017014502,1.0,1.0,1.0
14000US36059517701,6.0,6.0,8.0
14000US36103159508,10.0,2.0,9.0
14000US34003020100,1.0,1.0,1.0
14000US34031124200,1.0,1.0,1.0
14000US36005002800,30.0,36.0,39.0
14000US36047075800,12.0,41.0,32.0
14000US36103145602,10.0,2.0,9.0
14000US36047052900,29.0,27.0,29.0
14000US34025809701,1.0,1.0,1.0
14000US34039031801,1.0,1.0,1.0
14000US36119009000,9.0,10.0,7.0
14000US36081024700,2.0,2.0,2.0
14000US34013001300,1.0,1.0,1.0
14000US36059410300,42.0,11.0,10.0
14000US34039030802,1.0,1.0,1.0
14000US36103145703,10.0,2.0,9.0
14000US34023006701,1.0,1.0,1.0
14000US34039038202,1.0,1.0,1.0
14000US36081045500,33.0,33.0,33.0
14000US34013018000,1.0,1.0,1.0
14000US42103950102,1.0,1.0,1.0
14000US34039034800,1.0,1.0,1.0
14000US34039031802,1.0,1.0,1.0
14000US36081027800,3.0,17.0,3.0
14000US36047088200,3.0,17.0,3.0
14000US36061022600,2.0,2.0,2.0
14000US36087012402,9.0,10.0,2.0
14000US36081066300,10.0,12.0,9.0
14000US34017001201,1.0,1.0,1.0
14000US36103159108,10.0,2.0,9.0
14000US36005032300,9.0,10.0,7.0
14000US34023004200,1.0,1.0,1.0
14000US36005044400,2.0,22.0,33.0
14000US36047017800,2.0,2.0,2.0
14000US36047009800,6.0,6.0,6.0
14000US36081134700,10.0,12.0,40.0
14000US34023006604,1.0,1.0,1.0
14000US36087010601,9.0,10.0,2.0
14000US36087011301,9.0,10.0,2.0
14000US36081084900,45.0,45.0,4.0
14000US34025807800,1.0,1.0,1.0
14000US34027041802,1.0,1.0,1.0
14000US36103122405,10.0,2.0,9.0
14000US34003022200,1.0,1.0,1.0
14000US36103158319,10.0,2.0,9.0
14000US36047002000,17.0,33.0,19.0
14000US34039036900,1.0,1.0,1.0
14000US34025809501,1.0,1.0,1.0
14000US36081004200,13.0,23.0,14.0
14000US36047083800,42.0,1.0,11.0
14000US36071002100,9.0,10.0,7.0
14000US34017001701,1.0,1.0,1.0
14000US34017006700,1.0,1.0,1.0
14000US36087012501,9.0,10.0,2.0
14000US36079010700,9.0,10.0,7.0
14000US36047041100,11.0,6.0,8.0
14000US36071013300,9.0,10.0,7.0
14000US36071014302,9.0,10.0,7.0
14000US36047030100,51.0,48.0,1.0
14000US34035053103,1.0,1.0,1.0
14000US36081014300,1.0,1.0,1.0
14000US34035052100,1.0,1.0,1.0
14000US34003013002,1.0,1.0,1.0
14000US36081074700,10.0,12.0,9.0
14000US36103147100,10.0,2.0,9.0
14000US36081066501,10.0,34.0,9.0
14000US36085027702,6.0,6.0,8.0
14000US36047027100,38.0,34.0,35.0
14000US36103158310,10.0,2.0,9.0
14000US34017004600,1.0,1.0,1.0
14000US34023006606,10.0,2.0,9.0
14000US34003029100,1.0,1.0,1.0
14000US34013018600,1.0,1.0,1.0
14000US36061002601,44.0,40.0,10.0
14000US36061023600,2.0,35.0,2.0
14000US36047044300,2.0,2.0,2.0
14000US36081014900,2.0,2.0,2.0
14000US36103123402,10.0,2.0,9.0
14000US36047048900,52.0,49.0,48.0
14000US36047031702,2.0,2.0,2.0
14000US34023000902,1.0,1.0,1.0
14000US34013020400,1.0,1.0,1.0
14000US36005042902,34.0,15.0,33.0
14000US34037374800,1.0,1.0,1.0
14000US36081049200,39.0,23.0,10.0
14000US34027040801,1.0,1.0,1.0
14000US36103170002,10.0,2.0,9.0
14000US36071000300,9.0,10.0,7.0
14000US36081004002,2.0,2.0,2.0
14000US36047007800,2.0,2.0,2.0
14000US36081073700,9.0,10.0,7.0
14000US36061021303,2.0,2.0,2.0
14000US34017011500,1.0,1.0,1.0
14000US34017000902,1.0,1.0,1.0
14000US36005037400,10.0,4.0,3.0
14000US36119005702,9.0,10.0,7.0
14000US36119008403,9.0,10.0,7.0
14000US34035050903,1.0,1.0,1.0
14000US36081027900,26.0,6.0,8.0
14000US34017006600,17.0,27.0,17.0
14000US34019011400,1.0,1.0,1.0
14000US36085018902,6.0,6.0,8.0
14000US36085013301,9.0,10.0,7.0
14000US36059404500,10.0,2.0,9.0
14000US36047035000,43.0,33.0,24.0
14000US36085015602,6.0,6.0,8.0
14000US34023002902,1.0,1.0,1.0
14000US36061002201,4.0,33.0,23.0
14000US36047024800,10.0,2.0,9.0
14000US34027044602,1.0,1.0,1.0
14000US36081144100,10.0,4.0,9.0
14000US36005034800,26.0,8.0,24.0
14000US36047048000,1.0,2.0,1.0
14000US36087010801,2.0,10.0,2.0
14000US34035052300,1.0,1.0,1.0
14000US34037371900,1.0,1.0,1.0
14000US34039035400,1.0,1.0,1.0
14000US34027042302,29.0,27.0,40.0
14000US34023007402,1.0,1.0,1.0
14000US34023008502,1.0,1.0,1.0
14000US34023001416,1.0,1.0,1.0
14000US36047033000,21.0,20.0,16.0
14000US36047056000,6.0,6.0,8.0
14000US36005007000,35.0,9.0,37.0
14000US34025812100,1.0,1.0,1.0
14000US34025804100,1.0,1.0,1.0
14000US36103111001,2.0,2.0,2.0
14000US36103122406,10.0,2.0,9.0
14000US34031246201,6.0,6.0,8.0
14000US34027044401,1.0,1.0,1.0
14000US36047005800,2.0,2.0,2.0
14000US36119012303,9.0,10.0,7.0
14000US36047016000,1.0,1.0,1.0
14000US36081065900,10.0,12.0,9.0
14000US36059521802,10.0,2.0,9.0
14000US36027160005,9.0,10.0,7.0
14000US36005020400,9.0,10.0,7.0
14000US36081071900,2.0,2.0,2.0
14000US36005021302,13.0,8.0,29.0
14000US36059404902,45.0,42.0,38.0
14000US36061002202,14.0,40.0,10.0
14000US34017016800,1.0,1.0,1.0
14000US34035053706,1.0,1.0,1.0
14000US36005026100,13.0,8.0,29.0
14000US34023001803,1.0,1.0,1.0
14000US34023001701,1.0,1.0,1.0
14000US36119000300,9.0,10.0,7.0
14000US36059411302,42.0,2.0,9.0
14000US34031256802,10.0,31.0,33.0
14000US36005041300,9.0,3.0,7.0
14000US36005024400,9.0,10.0,7.0
14000US34027046104,1.0,1.0,1.0
14000US34017013200,1.0,1.0,1.0
14000US34013006900,1.0,1.0,1.0
14000US36005024000,13.0,15.0,14.0
14000US36059521700,10.0,2.0,9.0
14000US36103122403,10.0,2.0,9.0
14000US36103111900,10.0,2.0,9.0
14000US36027150003,2.0,2.0,2.0
14000US36081140902,10.0,12.0,9.0
14000US36081145102,10.0,2.0,9.0
14000US36047059300,2.0,10.0,2.0
14000US34023004500,1.0,1.0,1.0
14000US36047086400,2.0,2.0,2.0
14000US36081027700,13.0,23.0,14.0
14000US34031175601,1.0,1.0,1.0
14000US34003051400,47.0,43.0,43.0
14000US36005001600,16.0,8.0,14.0
14000US34025807100,1.0,1.0,1.0
14000US36005042901,23.0,24.0,27.0
14000US36103158409,10.0,2.0,9.0
14000US36081071304,2.0,2.0,2.0
14000US36081044800,1.0,2.0,1.0
14000US36071012900,9.0,10.0,7.0
14000US36119004900,2.0,10.0,2.0
14000US36027220700,9.0,10.0,7.0
14000US36005023900,12.0,44.0,35.0
14000US36005026702,43.0,11.0,10.0
14000US34025806504,1.0,1.0,1.0
14000US34039031601,1.0,1.0,1.0
14000US36047032900,9.0,10.0,7.0
14000US34029720203,1.0,1.0,1.0
14000US36005021100,23.0,19.0,3.0
14000US34003017500,1.0,1.0,1.0
14000US34017004700,1.0,1.0,1.0
14000US36103170202,6.0,6.0,9.0
14000US36103112211,10.0,2.0,9.0
14000US36081026100,42.0,11.0,10.0
14000US36119013202,9.0,10.0,7.0
14000US42103950802,4.0,33.0,23.0
14000US36081047500,42.0,11.0,10.0
14000US36081046100,42.0,20.0,10.0
14000US34023008700,1.0,1.0,1.0
14000US36061022800,8.0,35.0,8.0
14000US36047029200,6.0,6.0,8.0
14000US36005039100,26.0,27.0,24.0
14000US36081029400,10.0,2.0,9.0
14000US36047051200,26.0,14.0,34.0
14000US34017007500,7.0,13.0,19.0
14000US36005005001,1.0,1.0,1.0
14000US34035051500,1.0,1.0,1.0
14000US36103110401,10.0,2.0,9.0
14000US36103110502,10.0,2.0,9.0
14000US34037372200,9.0,10.0,7.0
14000US34027043800,1.0,1.0,1.0
14000US34023007303,1.0,1.0,1.0
14000US36081012602,13.0,23.0,14.0
14000US34023007908,1.0,33.0,1.0
14000US34003019306,1.0,1.0,1.0
14000US34017010400,1.0,1.0,1.0
14000US36081045000,1.0,10.0,1.0
14000US34029715500,1.0,1.0,1.0
14000US36059410400,2.0,11.0,10.0
14000US34025809100,1.0,1.0,1.0
14000US34013008900,1.0,1.0,1.0
14000US34023006207,1.0,1.0,1.0
14000US34019010802,1.0,1.0,1.0
14000US34025811102,1.0,1.0,1.0
14000US34017007800,1.0,1.0,1.0
14000US36085014100,6.0,6.0,8.0
14000US36047096200,2.0,2.0,2.0
14000US36081052200,2.0,2.0,2.0
14000US36047037700,20.0,41.0,32.0
14000US34039034100,1.0,1.0,1.0
14000US36005019500,13.0,15.0,14.0
14000US36103146500,10.0,2.0,9.0
14000US36071014501,9.0,10.0,7.0
14000US34003042100,1.0,1.0,1.0
14000US36061016400,25.0,3.0,17.0
14000US36103134903,10.0,2.0,9.0
14000US34025802500,1.0,1.0,1.0
14000US34035050600,1.0,1.0,1.0
14000US42103950606,15.0,10.0,7.0
14000US42103950601,1.0,10.0,7.0
14000US36047026300,3.0,17.0,2.0
14000US34039039000,1.0,1.0,1.0
14000US36047022600,37.0,35.0,34.0
14000US34031264200,1.0,1.0,1.0
14000US36027140500,9.0,10.0,7.0
14000US36047021100,2.0,2.0,2.0
14000US34017000500,1.0,1.0,1.0
14000US36059521100,10.0,2.0,9.0
14000US34003023402,23.0,19.0,3.0
14000US34035052700,1.0,1.0,1.0
14000US36081075701,1.0,1.0,1.0
14000US36005007500,6.0,6.0,8.0
14000US36047040200,6.0,6.0,2.0
14000US34023008406,1.0,1.0,1.0
14000US34027041803,1.0,1.0,1.0
14000US36047019300,36.0,31.0,41.0
14000US34013015000,1.0,1.0,1.0
14000US34013000900,1.0,1.0,1.0
14000US36061011700,48.0,8.0,27.0
14000US36005004300,9.0,10.0,7.0
14000US34023008204,4.0,33.0,2.0
14000US36059517000,4.0,33.0,2.0
14000US36081103900,25.0,30.0,19.0
14000US34031175200,1.0,1.0,1.0
14000US36059413700,17.0,20.0,17.0
14000US34013000100,1.0,1.0,1.0
14000US36103122902,53.0,50.0,49.0
14000US36005033800,38.0,44.0,35.0
14000US36005042000,1.0,1.0,1.0
14000US36081015200,1.0,1.0,1.0
14000US34029722300,1.0,1.0,1.0
14000US34017000200,1.0,1.0,1.0
14000US36087013200,42.0,11.0,10.0
14000US34023008404,1.0,1.0,1.0
14000US34025808300,9.0,10.0,7.0
14000US34017017400,1.0,1.0,1.0
14000US34025803202,1.0,1.0,1.0
14000US36047004700,2.0,2.0,2.0
14000US36119012000,1.0,1.0,1.0
14000US36027050102,9.0,10.0,7.0
14000US34039032001,19.0,18.0,15.0
14000US36071013600,9.0,10.0,7.0
14000US36081061400,29.0,27.0,8.0
14000US34029738001,1.0,1.0,1.0
14000US34027042200,1.0,1.0,1.0
14000US36047043100,2.0,2.0,2.0
14000US34027045701,1.0,1.0,1.0
14000US34025807500,1.0,1.0,1.0
14000US36103122707,10.0,2.0,9.0
14000US36087011200,2.0,2.0,2.0
14000US36071011200,9.0,10.0,7.0
14000US36081024000,14.0,30.0,32.0
14000US36047077600,2.0,2.0,2.0
14000US34025810401,1.0,1.0,1.0
14000US36005041800,9.0,10.0,7.0
14000US36119010801,1.0,1.0,1.0
14000US36047039700,3.0,17.0,25.0
14000US36047065600,1.0,2.0,1.0
14000US34003045100,28.0,25.0,10.0
14000US34003019303,1.0,1.0,1.0
14000US34017006800,1.0,1.0,1.0
14000US34017004500,1.0,1.0,1.0
14000US36081030904,9.0,30.0,39.0
14000US34023007806,1.0,1.0,1.0
14000US34039035200,1.0,1.0,1.0
14000US36061019600,48.0,21.0,45.0
14000US36047024500,2.0,2.0,2.0
14000US36085013204,6.0,6.0,8.0
14000US36081133900,6.0,6.0,8.0
14000US34035054202,2.0,39.0,2.0
14000US36047019500,2.0,2.0,2.0
14000US34003010300,8.0,36.0,36.0
14000US34023003201,12.0,12.0,11.0
14000US36005007400,9.0,10.0,7.0
14000US36081035200,1.0,1.0,1.0
14000US36047014300,1.0,1.0,1.0
14000US36103146300,10.0,2.0,9.0
14000US36103190403,10.0,2.0,9.0
14000US36103201001,10.0,2.0,9.0
14000US36005025300,44.0,3.0,27.0
14000US36119000201,9.0,10.0,7.0
14000US36119000103,13.0,23.0,34.0
14000US34003058100,1.0,1.0,1.0
14000US36061002700,2.0,2.0,2.0
14000US36005015200,9.0,10.0,7.0
14000US34023001903,1.0,1.0,1.0
14000US34017014800,1.0,1.0,1.0
14000US34035052901,1.0,1.0,1.0
14000US34039037900,22.0,40.0,21.0
14000US36005043400,21.0,20.0,13.0
14000US36047095400,21.0,20.0,13.0
14000US36061007800,8.0,36.0,36.0
14000US34003049002,1.0,1.0,1.0
14000US36103123202,10.0,2.0,9.0
14000US36047102800,2.0,2.0,2.0
