geoid,0,1,2
14000US36103146902,3.0,4.0,3.0
14000US36103122705,3.0,4.0,3.0
14000US36071011801,1.0,1.0,1.0
14000US36071012200,1.0,1.0,1.0
14000US36047022200,20.0,1.0,23.0
14000US36085011401,2.0,2.0,2.0
14000US36081051700,1.0,4.0,3.0
14000US36061026100,38.0,29.0,16.0
14000US34025809502,4.0,3.0,4.0
14000US34023004200,4.0,3.0,4.0
14000US36005036502,1.0,4.0,1.0
14000US36047026700,45.0,21.0,12.0
14000US36047033500,11.0,37.0,2.0
14000US36005015500,1.0,4.0,3.0
14000US36027220700,1.0,1.0,1.0
14000US36005021200,23.0,1.0,23.0
14000US36061025700,32.0,21.0,15.0
14000US36047015300,1.0,11.0,9.0
14000US36081001900,8.0,11.0,9.0
14000US36005028900,1.0,1.0,1.0
14000US34003023402,4.0,3.0,4.0
14000US36005022901,20.0,9.0,1.0
14000US36059414400,3.0,4.0,3.0
14000US36047039600,3.0,36.0,3.0
14000US36103190800,3.0,4.0,3.0
14000US34031216702,4.0,3.0,4.0
14000US36085017005,2.0,2.0,2.0
14000US34023000403,4.0,3.0,4.0
14000US34035052300,4.0,3.0,4.0
14000US36059414900,3.0,4.0,3.0
14000US34037371000,4.0,3.0,4.0
14000US36047020600,10.0,1.0,3.0
14000US36103158507,3.0,4.0,3.0
14000US34031124401,4.0,3.0,4.0
14000US34029722500,4.0,3.0,4.0
14000US34023008501,4.0,3.0,4.0
14000US36061029100,20.0,1.0,1.0
14000US34029723200,4.0,3.0,4.0
14000US36119000203,1.0,1.0,1.0
14000US36079011700,1.0,1.0,1.0
14000US34029739100,4.0,3.0,4.0
14000US34027045901,4.0,3.0,4.0
14000US34003023602,4.0,3.0,4.0
14000US36005046202,1.0,1.0,1.0
14000US34013015800,4.0,22.0,26.0
14000US34037374200,4.0,3.0,4.0
14000US34037373500,4.0,3.0,4.0
14000US34037374600,4.0,3.0,4.0
14000US34013015400,4.0,3.0,4.0
14000US36047016600,24.0,2.0,2.0
14000US34013009400,4.0,22.0,26.0
14000US36005035600,14.0,8.0,3.0
14000US34017001202,4.0,3.0,14.0
14000US36103124601,3.0,4.0,3.0
14000US34013013300,4.0,22.0,26.0
14000US36081075702,17.0,4.0,3.0
14000US36081063500,1.0,1.0,3.0
14000US36059404700,3.0,4.0,3.0
14000US34003048100,4.0,3.0,4.0
14000US34027045804,4.0,3.0,4.0
14000US34035052800,4.0,3.0,4.0
14000US36081072300,3.0,4.0,3.0
14000US36119003400,1.0,1.0,1.0
14000US34027045000,4.0,3.0,4.0
14000US34017000700,13.0,18.0,14.0
14000US36005043100,2.0,25.0,30.0
14000US36047015700,20.0,17.0,7.0
14000US36081006501,37.0,11.0,2.0
14000US36119981000,1.0,1.0,1.0
14000US36119001401,1.0,1.0,1.0
14000US36081161700,3.0,4.0,3.0
14000US36059406202,10.0,2.0,1.0
14000US36047118400,10.0,10.0,38.0
14000US34013023200,4.0,22.0,26.0
14000US34013020000,4.0,3.0,4.0
14000US36119011200,1.0,1.0,1.0
14000US36081037300,3.0,4.0,3.0
14000US36119009703,1.0,1.0,1.0
14000US34013008900,37.0,27.0,37.0
14000US36103146103,3.0,4.0,3.0
14000US36103146404,3.0,4.0,3.0
14000US36081047000,40.0,29.0,10.0
14000US34027046201,4.0,3.0,4.0
14000US34023006104,4.0,3.0,4.0
14000US34027041400,4.0,3.0,4.0
14000US34013009900,4.0,22.0,4.0
14000US36103158002,3.0,4.0,3.0
14000US36103158006,3.0,4.0,3.0
14000US34039033700,27.0,3.0,4.0
14000US34035053501,4.0,3.0,4.0
14000US36081122701,3.0,4.0,3.0
14000US36085017010,2.0,2.0,2.0
14000US34023007304,4.0,3.0,4.0
14000US34023007912,4.0,3.0,4.0
14000US36103124002,3.0,4.0,3.0
14000US36005018102,2.0,4.0,12.0
14000US36119013201,1.0,1.0,1.0
14000US36119013103,1.0,1.0,1.0
14000US34013010900,4.0,22.0,4.0
14000US34017016500,4.0,3.0,4.0
14000US34003041301,4.0,3.0,4.0
14000US36103190604,3.0,4.0,3.0
14000US34027046400,4.0,3.0,4.0
14000US36119008901,1.0,1.0,1.0
14000US34025800900,4.0,3.0,4.0
14000US36103111505,3.0,4.0,3.0
14000US36081120500,16.0,41.0,20.0
14000US36081071304,8.0,4.0,10.0
14000US36005004400,30.0,31.0,15.0
14000US36061023400,10.0,25.0,21.0
14000US36027070102,1.0,1.0,1.0
14000US36047005800,1.0,7.0,2.0
14000US34023008900,4.0,3.0,4.0
14000US36047091000,3.0,30.0,3.0
14000US36081006201,2.0,4.0,3.0
14000US36103190706,3.0,4.0,3.0
14000US36103190403,3.0,4.0,3.0
14000US36047015000,2.0,2.0,2.0
14000US36005002300,1.0,7.0,1.0
14000US36103124500,3.0,4.0,3.0
14000US36047025100,41.0,32.0,10.0
14000US36061023600,28.0,12.0,2.0
14000US36047038900,25.0,2.0,16.0
14000US36005002800,1.0,1.0,1.0
14000US34013016500,4.0,3.0,4.0
14000US34017017600,30.0,18.0,14.0
14000US34039034600,4.0,3.0,4.0
14000US36005011800,3.0,4.0,3.0
14000US36061029900,1.0,1.0,1.0
14000US34003053100,4.0,3.0,4.0
14000US36103122602,3.0,4.0,3.0
14000US34025803800,4.0,3.0,4.0
14000US34025803900,4.0,3.0,4.0
14000US36061022102,8.0,4.0,2.0
14000US36061019400,2.0,14.0,2.0
14000US34013011400,4.0,3.0,4.0
14000US34013016400,4.0,3.0,4.0
14000US36005022701,14.0,1.0,1.0
14000US34029735101,4.0,3.0,4.0
14000US36047001500,2.0,4.0,1.0
14000US36005034300,6.0,6.0,6.0
14000US36005040303,1.0,1.0,1.0
14000US36071013100,1.0,1.0,1.0
14000US34025809901,4.0,3.0,4.0
14000US36103158001,3.0,4.0,3.0
14000US36119008602,1.0,1.0,1.0
14000US36047035400,3.0,2.0,2.0
14000US36047041800,1.0,3.0,4.0
14000US34035053300,4.0,3.0,4.0
14000US36047081400,28.0,15.0,40.0
14000US36061019000,28.0,15.0,40.0
14000US34039030900,4.0,3.0,4.0
14000US34039031700,4.0,3.0,4.0
14000US34013012700,4.0,22.0,4.0
14000US36047099800,1.0,25.0,3.0
14000US36103190708,3.0,4.0,3.0
14000US36047032900,26.0,9.0,1.0
14000US36103159412,3.0,4.0,3.0
14000US34031183102,4.0,3.0,4.0
14000US36119014811,1.0,1.0,1.0
14000US36119014806,1.0,1.0,1.0
14000US36085031901,2.0,2.0,2.0
14000US36047042900,18.0,30.0,25.0
14000US34031182800,32.0,30.0,7.0
14000US36005030701,8.0,1.0,31.0
14000US36119002203,1.0,1.0,1.0
14000US34017005900,4.0,3.0,14.0
14000US36081028100,5.0,4.0,3.0
14000US36027020005,1.0,1.0,1.0
14000US36061024000,3.0,4.0,3.0
14000US34039035400,4.0,3.0,4.0
14000US34023004400,4.0,3.0,4.0
14000US34035053805,4.0,3.0,4.0
14000US36059406600,3.0,4.0,3.0
14000US36081025900,18.0,32.0,34.0
14000US34003010100,4.0,3.0,4.0
14000US36085009700,2.0,2.0,2.0
14000US36085000900,2.0,2.0,2.0
14000US36059410700,3.0,4.0,3.0
14000US34029711300,4.0,3.0,4.0
14000US36103159602,3.0,4.0,3.0
14000US36061010300,1.0,1.0,1.0
14000US36119009200,1.0,1.0,1.0
14000US36081077907,22.0,23.0,3.0
14000US34029723400,4.0,3.0,4.0
14000US34029722702,4.0,3.0,4.0
14000US36047039300,5.0,5.0,33.0
14000US36119007200,1.0,1.0,1.0
14000US36119005701,1.0,1.0,1.0
14000US36119001700,1.0,1.0,1.0
14000US36119001102,1.0,1.0,1.0
14000US36027040001,1.0,1.0,1.0
14000US36103112002,3.0,4.0,3.0
14000US36047020100,23.0,34.0,6.0
14000US34003050000,4.0,3.0,4.0
14000US34029731205,4.0,3.0,4.0
14000US36119002401,1.0,1.0,1.0
14000US36061015500,12.0,7.0,11.0
14000US34029735103,4.0,3.0,4.0
14000US34027046202,4.0,3.0,4.0
14000US34025801200,4.0,3.0,4.0
14000US34025812502,4.0,3.0,4.0
14000US34025811900,4.0,3.0,4.0
14000US34023009400,4.0,3.0,4.0
14000US36059517600,3.0,4.0,3.0
14000US36005026601,1.0,1.0,1.0
14000US34039034000,4.0,3.0,4.0
14000US36103159203,3.0,4.0,3.0
14000US36119006700,1.0,1.0,1.0
14000US36081085500,1.0,4.0,3.0
14000US36047026400,3.0,4.0,3.0
14000US34025801500,4.0,3.0,4.0
14000US36047021700,14.0,17.0,12.0
14000US34019011002,4.0,3.0,4.0
14000US36081150701,3.0,4.0,3.0
14000US36061019500,26.0,7.0,35.0
14000US34013015100,4.0,3.0,4.0
14000US36071010101,1.0,1.0,1.0
14000US36071010102,1.0,1.0,1.0
14000US34029736101,4.0,3.0,4.0
14000US36047119200,1.0,12.0,32.0
14000US36047006600,20.0,2.0,2.0
14000US36119014703,1.0,1.0,1.0
14000US34023000200,4.0,3.0,4.0
14000US34039032001,4.0,3.0,4.0
14000US36005032800,1.0,1.0,1.0
14000US36081006202,3.0,4.0,3.0
14000US36047018000,3.0,2.0,2.0
14000US36085018901,2.0,2.0,2.0
14000US36059518700,3.0,4.0,3.0
14000US36005023502,10.0,28.0,25.0
14000US36005033000,10.0,1.0,23.0
14000US34027043302,4.0,3.0,4.0
14000US36081040700,1.0,4.0,3.0
14000US36047053800,18.0,11.0,13.0
14000US36047021600,24.0,11.0,13.0
14000US36081039800,33.0,37.0,34.0
14000US36059414800,3.0,4.0,3.0
14000US36059303101,3.0,4.0,3.0
14000US36085014605,2.0,2.0,2.0
14000US36081014000,1.0,2.0,2.0
14000US36047018200,2.0,2.0,2.0
14000US36119013700,1.0,1.0,1.0
14000US36119013800,1.0,1.0,1.0
14000US36061016001,1.0,1.0,1.0
14000US36027070201,1.0,1.0,1.0
14000US36119006100,1.0,1.0,1.0
14000US36005027600,1.0,1.0,1.0
14000US36061022301,14.0,16.0,25.0
14000US36081066400,3.0,4.0,3.0
14000US36103146204,3.0,4.0,3.0
14000US36103146201,3.0,4.0,3.0
14000US36047021500,32.0,41.0,34.0
14000US36119009600,1.0,1.0,1.0
14000US34025810101,4.0,3.0,4.0
14000US34025812501,4.0,3.0,4.0
14000US36061020901,22.0,32.0,25.0
14000US36047005300,1.0,25.0,2.0
14000US36081004500,1.0,23.0,10.0
14000US36005004600,17.0,4.0,3.0
14000US34037371300,4.0,3.0,4.0
14000US34027040600,4.0,3.0,4.0
14000US34023009300,4.0,3.0,4.0
14000US34025807400,4.0,3.0,4.0
14000US36047005100,2.0,2.0,1.0
14000US36071012100,1.0,1.0,1.0
14000US36059405302,3.0,4.0,3.0
14000US34013007502,4.0,3.0,4.0
14000US36071013201,1.0,1.0,1.0
14000US36059412500,3.0,4.0,3.0
14000US34023003201,4.0,3.0,4.0
14000US36119006300,1.0,1.0,1.0
14000US36071010500,1.0,1.0,1.0
14000US34013015600,17.0,34.0,26.0
14000US34013015300,4.0,3.0,4.0
14000US36047035602,18.0,11.0,13.0
14000US36047112000,1.0,1.0,1.0
14000US36103169800,3.0,4.0,3.0
14000US34039038500,4.0,3.0,4.0
14000US36081064600,28.0,4.0,34.0
14000US34037372400,4.0,3.0,4.0
14000US34003058200,4.0,3.0,4.0
14000US34003059200,4.0,3.0,4.0
14000US36081115500,17.0,4.0,41.0
14000US36047117400,24.0,7.0,11.0
14000US36005033600,2.0,23.0,2.0
14000US36119007100,1.0,1.0,1.0
14000US34023000502,4.0,3.0,4.0
14000US34017018000,4.0,3.0,4.0
14000US34025800701,4.0,3.0,4.0
14000US36081101002,3.0,4.0,3.0
14000US36081001000,22.0,4.0,20.0
14000US36059410900,3.0,4.0,3.0
14000US34035050300,4.0,3.0,4.0
14000US36005007100,1.0,1.0,1.0
14000US36061016500,19.0,21.0,13.0
14000US36047031300,10.0,7.0,3.0
14000US36059517302,3.0,4.0,3.0
14000US36119000702,1.0,1.0,1.0
14000US36047020700,32.0,21.0,31.0
14000US36047031701,32.0,21.0,31.0
14000US36081008300,19.0,40.0,15.0
14000US36081069500,47.0,26.0,16.0
14000US34025802000,4.0,3.0,4.0
14000US36005021302,34.0,37.0,1.0
14000US36047010400,4.0,3.0,4.0
14000US34039032002,4.0,3.0,4.0
14000US34025807200,4.0,3.0,4.0
14000US36103158322,3.0,4.0,3.0
14000US36047058800,1.0,23.0,3.0
14000US36103159201,3.0,4.0,3.0
14000US36081075701,1.0,4.0,3.0
14000US34013012900,4.0,22.0,26.0
14000US34023008404,4.0,3.0,4.0
14000US36119001301,1.0,1.0,1.0
14000US36059407700,3.0,4.0,3.0
14000US34035053603,4.0,3.0,4.0
14000US36005024100,10.0,30.0,2.0
14000US36005002701,21.0,31.0,1.0
14000US36005017902,21.0,17.0,7.0
14000US36103158203,3.0,4.0,3.0
14000US36087010102,1.0,1.0,1.0
14000US34035053804,4.0,3.0,4.0
14000US34013014200,4.0,3.0,4.0
14000US36071012602,1.0,1.0,1.0
14000US36071010300,1.0,1.0,1.0
14000US36103146703,3.0,4.0,3.0
14000US34025812300,4.0,3.0,4.0
14000US36071010700,1.0,1.0,1.0
14000US36071002100,1.0,1.0,1.0
14000US36047123700,9.0,7.0,10.0
14000US36103190503,3.0,4.0,3.0
14000US36081054800,3.0,4.0,3.0
14000US36005021100,14.0,2.0,10.0
14000US36059517400,3.0,4.0,3.0
14000US36087011603,1.0,1.0,1.0
14000US34019011001,4.0,3.0,4.0
14000US36005005200,20.0,1.0,23.0
14000US34017006000,4.0,3.0,14.0
14000US34039036700,4.0,3.0,4.0
14000US34025802500,4.0,3.0,4.0
14000US36119007800,1.0,1.0,1.0
14000US36059303201,3.0,4.0,3.0
14000US36119010903,1.0,1.0,1.0
14000US36087011700,1.0,1.0,1.0
14000US36081033000,1.0,1.0,24.0
14000US36103111804,3.0,4.0,3.0
14000US36081042700,8.0,27.0,10.0
14000US36005005600,1.0,4.0,3.0
14000US34023000300,4.0,3.0,4.0
14000US36061022800,35.0,31.0,32.0
14000US36047047700,41.0,30.0,8.0
14000US36103111506,3.0,4.0,3.0
14000US36059520001,3.0,4.0,3.0
14000US36081024900,8.0,7.0,35.0
14000US36061019600,1.0,1.0,1.0
14000US36047060600,3.0,2.0,2.0
14000US36047028800,1.0,2.0,2.0
14000US36027210101,1.0,1.0,1.0
14000US34039037200,4.0,3.0,4.0
14000US36081011700,32.0,10.0,7.0
14000US34013009100,4.0,22.0,4.0
14000US34013014100,4.0,3.0,4.0
14000US36081018700,9.0,1.0,35.0
14000US36103110502,3.0,4.0,3.0
14000US36081011800,3.0,4.0,3.0
14000US36081057700,3.0,4.0,3.0
14000US36081133300,3.0,4.0,3.0
14000US36081045800,3.0,4.0,3.0
14000US36059304203,3.0,4.0,3.0
14000US36103145808,3.0,4.0,3.0
14000US34013004600,26.0,22.0,26.0
14000US36005040600,1.0,1.0,5.0
14000US36059411902,3.0,4.0,3.0
14000US36047027000,1.0,4.0,2.0
14000US36061023700,32.0,23.0,21.0
14000US36119000401,1.0,1.0,1.0
14000US34003039200,4.0,3.0,4.0
14000US34035052204,4.0,3.0,4.0
14000US36081094201,3.0,4.0,3.0
14000US34017016300,4.0,3.0,4.0
14000US34003042100,4.0,3.0,4.0
14000US36047032500,14.0,8.0,31.0
14000US34013010600,4.0,22.0,26.0
14000US34003010200,4.0,3.0,4.0
14000US36005018900,10.0,38.0,1.0
14000US36103159408,3.0,4.0,3.0
14000US36103159505,3.0,4.0,3.0
14000US36103159510,3.0,4.0,3.0
14000US34039034100,4.0,3.0,4.0
14000US34039031500,4.0,3.0,4.0
14000US36085015601,2.0,2.0,2.0
14000US34003023302,4.0,3.0,4.0
14000US36059518300,3.0,4.0,3.0
14000US36059518203,3.0,4.0,3.0
14000US34003028002,4.0,3.0,4.0
14000US34017015801,36.0,18.0,21.0
14000US34017016700,4.0,3.0,14.0
14000US36103190402,3.0,4.0,3.0
14000US34003011400,4.0,3.0,4.0
14000US36047030900,1.0,4.0,3.0
14000US36081032900,3.0,4.0,3.0
14000US36047007700,1.0,7.0,23.0
14000US36119013104,1.0,1.0,1.0
14000US36005011000,1.0,1.0,1.0
14000US36081127700,3.0,4.0,3.0
14000US36047086600,34.0,4.0,3.0
14000US36081146300,3.0,4.0,3.0
14000US36005019900,36.0,12.0,25.0
14000US36047089000,1.0,30.0,10.0
14000US36005021700,20.0,30.0,3.0
14000US36005030200,2.0,31.0,1.0
14000US34031181400,26.0,29.0,41.0
14000US36047077000,1.0,23.0,1.0
14000US36081147900,3.0,4.0,3.0
14000US34039030802,4.0,3.0,4.0
14000US34035051700,4.0,3.0,4.0
14000US36081077906,3.0,4.0,3.0
14000US36081070900,43.0,4.0,3.0
14000US36059520300,3.0,4.0,3.0
14000US36061008800,41.0,19.0,24.0
14000US36081028700,16.0,1.0,30.0
14000US36103110401,3.0,4.0,3.0
14000US34013021801,4.0,3.0,4.0
14000US34023001416,4.0,3.0,4.0
14000US34017001300,36.0,3.0,30.0
14000US36085005000,2.0,2.0,2.0
14000US36103159404,3.0,4.0,3.0
14000US36047026800,2.0,2.0,3.0
14000US36047021200,2.0,29.0,1.0
14000US36047089800,2.0,29.0,25.0
14000US34017010300,4.0,3.0,4.0
14000US36059404901,3.0,4.0,3.0
14000US36081050000,3.0,4.0,3.0
14000US34029711200,4.0,3.0,4.0
14000US36061027900,14.0,17.0,12.0
14000US42103950302,3.0,1.0,3.0
14000US34017020100,4.0,3.0,4.0
14000US34013016700,4.0,3.0,4.0
14000US34025803202,4.0,3.0,4.0
14000US34003018200,4.0,3.0,4.0
14000US34029717101,4.0,3.0,4.0
14000US34023002401,4.0,3.0,4.0
14000US34013016000,4.0,3.0,4.0
14000US34023000702,4.0,3.0,4.0
14000US36081134100,41.0,40.0,2.0
14000US36081047500,41.0,28.0,39.0
14000US36103123102,3.0,4.0,3.0
14000US36047008400,21.0,32.0,16.0
14000US34027040500,4.0,3.0,4.0
14000US34027046300,4.0,3.0,4.0
14000US34039030600,4.0,3.0,4.0
14000US36047085600,2.0,2.0,2.0
14000US36047032100,1.0,1.0,1.0
14000US34017013700,4.0,3.0,4.0
14000US36085001700,2.0,2.0,2.0
14000US34029714300,4.0,3.0,4.0
14000US34017015700,4.0,3.0,4.0
14000US34023003002,4.0,3.0,4.0
14000US36047022900,35.0,7.0,23.0
14000US36071002300,1.0,1.0,1.0
14000US36103122502,3.0,4.0,3.0
14000US36059517705,3.0,4.0,3.0
14000US36079010600,1.0,1.0,1.0
14000US34037373700,4.0,3.0,4.0
14000US36059415300,3.0,4.0,3.0
14000US36081021200,3.0,4.0,3.0
14000US34025809704,4.0,3.0,4.0
14000US36103111402,3.0,4.0,3.0
14000US36059410600,3.0,4.0,3.0
14000US36071015200,1.0,1.0,1.0
14000US34027044900,4.0,3.0,4.0
14000US34013017900,4.0,3.0,4.0
14000US34017014300,4.0,3.0,41.0
14000US36005028300,8.0,1.0,10.0
14000US36087010902,1.0,1.0,1.0
14000US34031124800,4.0,3.0,4.0
14000US36119011300,1.0,1.0,1.0
14000US34029720204,4.0,3.0,4.0
14000US34029731203,4.0,3.0,4.0
14000US36081066701,38.0,27.0,5.0
14000US36081064500,3.0,39.0,5.0
14000US36061016800,1.0,2.0,2.0
14000US36047035500,40.0,7.0,36.0
14000US36047100400,40.0,7.0,36.0
14000US36047079400,42.0,28.0,35.0
14000US36119006400,1.0,1.0,1.0
14000US34023006300,4.0,3.0,4.0
14000US34029715600,4.0,3.0,4.0
14000US36087012202,1.0,1.0,1.0
14000US36081099705,22.0,29.0,25.0
14000US34013007700,4.0,3.0,4.0
14000US34039032200,4.0,22.0,4.0
14000US36087013402,1.0,1.0,1.0
14000US36087013300,1.0,1.0,1.0
14000US36081000800,3.0,4.0,3.0
14000US34013005400,39.0,22.0,26.0
14000US36005031900,1.0,1.0,1.0
14000US36081047300,2.0,32.0,34.0
14000US34039038202,4.0,3.0,4.0
14000US36047005602,2.0,2.0,2.0
14000US36005032300,1.0,1.0,3.0
14000US36047002901,25.0,24.0,1.0
14000US36005040702,18.0,25.0,10.0
14000US36059414501,3.0,4.0,3.0
14000US36061022600,14.0,11.0,9.0
14000US34023001415,4.0,3.0,4.0
14000US34031203600,4.0,3.0,4.0
14000US34027044102,4.0,3.0,4.0
14000US34027042200,4.0,3.0,4.0
14000US36071010802,1.0,1.0,1.0
14000US36047029500,40.0,7.0,7.0
14000US34013010300,4.0,22.0,26.0
14000US36081047600,3.0,17.0,31.0
14000US36027190102,1.0,1.0,1.0
14000US34031246201,4.0,3.0,4.0
14000US36027210301,1.0,1.0,1.0
14000US36103146613,3.0,4.0,3.0
14000US36103158108,3.0,4.0,3.0
14000US36071010600,1.0,1.0,1.0
14000US36081033401,13.0,9.0,12.0
14000US34037371800,4.0,3.0,4.0
14000US34013016600,4.0,3.0,4.0
14000US34013021200,4.0,3.0,4.0
14000US36047012100,3.0,4.0,3.0
14000US36103112102,3.0,4.0,3.0
14000US36061015700,28.0,32.0,12.0
14000US34023000404,4.0,3.0,4.0
14000US34017017200,4.0,3.0,4.0
14000US36081014202,3.0,4.0,3.0
14000US36047090200,22.0,37.0,7.0
14000US36103135103,3.0,4.0,3.0
14000US34037373200,4.0,3.0,4.0
14000US34037371400,4.0,3.0,4.0
14000US36085008100,2.0,2.0,2.0
14000US34027043000,4.0,3.0,4.0
14000US34027046106,4.0,3.0,4.0
14000US36059407802,3.0,4.0,3.0
14000US36103124102,3.0,4.0,3.0
14000US36047015500,12.0,21.0,12.0
14000US34013006200,4.0,22.0,26.0
14000US36081011900,2.0,41.0,3.0
14000US36081098700,3.0,4.0,3.0
14000US34025808402,4.0,3.0,4.0
14000US36047027600,2.0,2.0,2.0
14000US34027045200,4.0,3.0,4.0
14000US36047022400,24.0,1.0,18.0
14000US36047007100,24.0,1.0,12.0
14000US34013013500,12.0,3.0,4.0
14000US36047018400,2.0,2.0,3.0
14000US34003036200,4.0,3.0,4.0
14000US36081062700,1.0,12.0,34.0
14000US34003042301,4.0,3.0,4.0
14000US34023007908,4.0,3.0,4.0
14000US36103146606,3.0,4.0,3.0
14000US34027040900,4.0,3.0,4.0
14000US36085003600,1.0,2.0,2.0
14000US34037372300,4.0,3.0,4.0
14000US36047014700,20.0,5.0,35.0
14000US34031256804,4.0,3.0,4.0
14000US34029714400,4.0,3.0,4.0
14000US36119002104,1.0,1.0,1.0
14000US36005027700,8.0,1.0,10.0
14000US36047014300,32.0,10.0,36.0
14000US36059409500,3.0,4.0,3.0
14000US36047117201,32.0,2.0,34.0
14000US34029722401,4.0,3.0,4.0
14000US34029722402,4.0,3.0,4.0
14000US36081006900,45.0,23.0,10.0
14000US36103159601,3.0,4.0,3.0
14000US36047117602,40.0,21.0,23.0
14000US36047092200,40.0,21.0,23.0
14000US34003011200,4.0,3.0,4.0
14000US34027041901,4.0,3.0,4.0
14000US36027190203,1.0,1.0,1.0
14000US36047048400,3.0,1.0,3.0
14000US36085014700,2.0,2.0,2.0
14000US36119007700,1.0,1.0,1.0
14000US36085024402,2.0,2.0,2.0
14000US36061022302,7.0,33.0,25.0
14000US34023003001,4.0,3.0,4.0
14000US36061017401,2.0,2.0,2.0
14000US36027410000,1.0,1.0,1.0
14000US36059414303,3.0,4.0,3.0
14000US34029718000,4.0,3.0,4.0
14000US36005016700,1.0,2.0,1.0
14000US34017013100,48.0,3.0,14.0
14000US36119011600,1.0,1.0,1.0
14000US34003048200,41.0,38.0,23.0
14000US34013021000,4.0,3.0,4.0
14000US36103145604,3.0,4.0,3.0
14000US36005014701,32.0,1.0,1.0
14000US36059411700,3.0,4.0,3.0
14000US36085017011,2.0,2.0,2.0
14000US34013013700,4.0,3.0,4.0
14000US36103146604,3.0,4.0,3.0
14000US36081067100,3.0,4.0,3.0
14000US36005021001,1.0,7.0,1.0
14000US36061018800,1.0,1.0,1.0
14000US36103123402,3.0,4.0,3.0
14000US36059521801,3.0,4.0,3.0
14000US36047034200,22.0,35.0,1.0
14000US36047034800,2.0,2.0,2.0
14000US36087011902,1.0,1.0,1.0
14000US36047031702,1.0,1.0,7.0
14000US34027045902,4.0,3.0,4.0
14000US36079010700,1.0,1.0,1.0
14000US36081122300,3.0,4.0,3.0
14000US36005004200,1.0,1.0,1.0
14000US34027042100,4.0,3.0,4.0
14000US34003025100,4.0,3.0,4.0
14000US36059409400,3.0,4.0,3.0
14000US36059406801,3.0,4.0,3.0
14000US34017006800,26.0,37.0,14.0
14000US36103122501,3.0,4.0,3.0
14000US36103158112,3.0,4.0,3.0
14000US36005024800,1.0,1.0,12.0
14000US34023005800,4.0,3.0,4.0
14000US36103122406,3.0,4.0,3.0
14000US34017012700,4.0,3.0,4.0
14000US36079011400,1.0,1.0,1.0
14000US36079010200,1.0,1.0,1.0
14000US36081118900,3.0,4.0,3.0
14000US34023002603,4.0,3.0,4.0
14000US34023007806,4.0,3.0,4.0
14000US34003046100,4.0,3.0,4.0
14000US36047029300,2.0,2.0,22.0
14000US36047110400,1.0,4.0,3.0
14000US34017010600,4.0,3.0,14.0
14000US36103124401,3.0,4.0,3.0
14000US36071010200,1.0,1.0,1.0
14000US36047016500,8.0,38.0,8.0
14000US34035050901,4.0,3.0,4.0
14000US34027046104,4.0,3.0,4.0
14000US34039036900,4.0,3.0,4.0
14000US36087012501,1.0,1.0,1.0
14000US36087012106,1.0,1.0,1.0
14000US34029711100,4.0,3.0,4.0
14000US36081043701,3.0,32.0,12.0
14000US36103159511,3.0,4.0,3.0
14000US36047119800,2.0,2.0,2.0
14000US36005029500,3.0,4.0,3.0
14000US34017015500,30.0,18.0,4.0
14000US34039039200,4.0,3.0,4.0
14000US36027080103,1.0,1.0,1.0
14000US34035051400,4.0,3.0,4.0
14000US36081010200,3.0,4.0,3.0
14000US36047012200,3.0,1.0,21.0
14000US36047012902,11.0,37.0,31.0
14000US34023007801,4.0,3.0,4.0
14000US36059519200,3.0,4.0,3.0
14000US36081053500,41.0,20.0,3.0
14000US34031246202,4.0,3.0,4.0
14000US34017001800,4.0,3.0,14.0
14000US36103146105,3.0,4.0,3.0
14000US34027041802,4.0,3.0,4.0
14000US34035051900,4.0,3.0,4.0
14000US36081046700,14.0,6.0,13.0
14000US36071013600,1.0,1.0,1.0
14000US36047093000,28.0,23.0,3.0
14000US36047040000,28.0,23.0,3.0
14000US36059411600,3.0,4.0,3.0
14000US36047045600,4.0,3.0,4.0
14000US34003044202,4.0,3.0,4.0
14000US36119008200,1.0,1.0,1.0
14000US36081058300,13.0,2.0,25.0
14000US36119013400,1.0,1.0,1.0
14000US36119002403,1.0,1.0,1.0
14000US34013021601,4.0,3.0,4.0
14000US36059520002,3.0,4.0,3.0
14000US36047118800,1.0,7.0,35.0
14000US36047013400,1.0,11.0,2.0
14000US34025809703,4.0,3.0,4.0
14000US36103146704,2.0,2.0,2.0
14000US34003055100,4.0,3.0,4.0
14000US34023007909,4.0,3.0,4.0
14000US36081043900,23.0,38.0,19.0
14000US36047120200,1.0,8.0,36.0
14000US34025810002,4.0,3.0,4.0
14000US36047078200,1.0,4.0,3.0
14000US34039036500,4.0,3.0,4.0
14000US34039039100,4.0,3.0,4.0
14000US36085029102,2.0,2.0,2.0
14000US36081059100,5.0,5.0,33.0
14000US34019010500,4.0,3.0,4.0
14000US34031246102,4.0,3.0,4.0
14000US36081076902,1.0,26.0,16.0
14000US34017018301,4.0,3.0,4.0
14000US34025805700,4.0,3.0,4.0
14000US34039031602,4.0,3.0,4.0
14000US34039032902,4.0,3.0,4.0
14000US36119014200,1.0,1.0,1.0
14000US36047075600,4.0,3.0,4.0
14000US34013019700,34.0,22.0,26.0
14000US36119013600,1.0,1.0,1.0
14000US36119014908,1.0,1.0,1.0
14000US36005032600,1.0,1.0,1.0
14000US36079011900,1.0,1.0,1.0
14000US36047037700,1.0,30.0,1.0
